Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Sub_Category,Region,State,Quantity,Unit_Price,Sales,Discount,Cost,Profit,Payment_Mode,Customer_Type,Revenue,Profit_Margin,Month,Quarter,Year
ORD105236,2023-12-30,CUST02026,Krishna Das,PRD-ELE-020,Camera Basic 20,Electronics,Camera,South,Kerala,3,31538.25,94614.75,0.0,72443.22,22171.53,Credit Card,New,94614.75,0.2343,2023-12,2023Q4,2023
ORD116845,2023-03-01,CUST01109,Ayaan Chopra,PRD-FAS-012,T-Shirt Classic 12,Fashion,T-Shirt,East,West Bengal,1,3664.23,3664.23,0.05,1983.09,1497.93,Credit Card,New,3481.02,0.4303,2023-03,2023Q1,2023
ORD112118,2024-02-09,CUST04071,Aadhya Gupta,PRD-SPO-006,Dumbbell Set Basic 6,Sports,Dumbbell Set,North,Punjab,2,2067.26,4134.52,0.15,2450.58,1063.76,Credit Card,Returning,3514.34,0.3027,2024-02,2024Q1,2024
ORD103557,2024-08-04,CUST02873,Navya Singh,PRD-SPO-004,Cycling Helmet Air 4,Sports,Cycling Helmet,North,Punjab,2,5590.3,11180.6,0.05,6968.0,3653.57,Credit Card,New,10621.57,0.344,2024-08,2024Q3,2024
ORD113430,2024-07-16,CUST00528,Aarav Agarwal,PRD-BEA-006,Hair Dryer Elite 6,Beauty,Hair Dryer,South,Telangana,4,829.8,3319.2,0.05,1628.96,1524.28,Credit Card,Returning,3153.24,0.4834,2024-07,2024Q3,2024
ORD103829,2024-05-14,CUST02259,Anika Sharma,PRD-ELE-024,Headphones Pro 24,Electronics,Headphones,West,Gujarat,1,3790.78,3790.78,0.1,3087.4,324.3,UPI,New,3411.7,0.0951,2024-05,2024Q2,2024
ORD115434,2024-01-06,CUST01586,Reyansh Gupta,PRD-SPO-003,Cricket Bat Plus 3,Sports,Cricket Bat,West,Maharashtra,1,5222.16,5222.16,0.25,3396.97,519.65,UPI,Returning,3916.62,0.1327,2024-01,2024Q1,2024
ORD110503,2023-12-26,CUST02684,Riya Gupta,PRD-BEA-013,Perfume Elite 13,Beauty,Perfume,West,Maharashtra,1,808.61,808.61,0.0,385.83,422.78,Credit Card,Returning,808.61,0.5228,2023-12,2023Q4,2023
ORD114756,2024-11-28,CUST00486,Arjun Nair,PRD-SPO-016,Cycling Helmet Elite 16,Sports,Cycling Helmet,East,Odisha,1,3801.6,3801.6,0.0,2402.69,1398.91,Cash on Delivery,Returning,3801.6,0.368,2024-11,2024Q4,2024
ORD109738,2024-11-23,CUST00240,Reyansh Rao,PRD-ELE-022,Smartphone Plus 22,Electronics,Smartphone,North,Delhi,1,16860.18,16860.18,0.05,13909.82,2107.35,Cash on Delivery,New,16017.17,0.1316,2024-11,2024Q4,2024
ORD103498,2023-11-09,CUST02352,Arjun Menon,PRD-ELE-026,Headphones Max 26,Electronics,Headphones,South,Tamil Nadu,1,43816.1,43816.1,0.0,35178.65,8637.45,Unknown,New,43816.1,0.1971,2023-11,2023Q4,2023
ORD101176,2023-11-28,CUST03425,Ananya Sharma,PRD-ELE-008,Tablet Air 8,Electronics,Tablet,North,Uttar Pradesh,1,54999.82,54999.82,0.0,43040.45,11959.37,Debit Card,Returning,54999.82,0.2174,2023-11,2023Q4,2023
ORD114630,2024-07-04,CUST02518,Riya Singh,PRD-ELE-022,Smartphone Plus 22,Electronics,Smartphone,North,Punjab,1,17474.06,17474.06,0.15,14433.18,419.77,UPI,New,14852.95,0.0283,2024-07,2024Q3,2024
ORD114427,2024-11-21,CUST03250,Ayaan Sharma,PRD-SPO-023,Dumbbell Set Plus 23,Sports,Dumbbell Set,North,Delhi,1,1887.28,1887.28,0.0,1124.32,762.96,Debit Card,New,1887.28,0.4043,2024-11,2024Q4,2024
ORD114501,2024-02-19,CUST03299,Diya Agarwal,PRD-ELE-028,Smartphone Max 28,Electronics,Smartphone,North,Haryana,1,25770.76,25770.76,0.0,19905.22,5865.54,UPI,New,25770.76,0.2276,2024-02,2024Q1,2024
ORD112892,2024-03-31,CUST03424,Aarav Patel,PRD-BEA-002,Lipstick Elite 2,Beauty,Lipstick,East,West Bengal,1,686.51,686.51,0.05,332.38,319.8,UPI,Returning,652.18,0.4904,2024-03,2024Q1,2024
ORD113675,2024-11-14,CUST02200,Aditya Kapoor,PRD-HOM-021,Vacuum Cleaner Max 21,Home & Kitchen,Vacuum Cleaner,East,Jharkhand,1,8015.67,8015.67,0.25,5560.48,451.27,Credit Card,Returning,6011.75,0.0751,2024-11,2024Q4,2024
ORD108770,2024-07-01,CUST00058,Krishna Malhotra,PRD-ELE-024,Headphones Pro 24,Electronics,Headphones,East,Odisha,2,3944.06,7888.12,0.2,6219.86,90.64,UPI,Returning,6310.5,0.0144,2024-07,2024Q3,2024
ORD105368,2023-01-31,CUST01906,Reyansh Joshi,PRD-ELE-025,Headphones Air 25,Electronics,Headphones,North,Punjab,2,22860.71,45721.42,0.0,36130.06,9591.36,Net Banking,Returning,45721.42,0.2098,2023-01,2023Q1,2023
ORD100732,2023-01-10,CUST00129,Vihaan Sharma,PRD-BOO-006,Fiction Novel Classic 6,Books,Fiction Novel,North,Haryana,2,703.76,1407.52,0.05,968.86,368.28,Cash on Delivery,Returning,1337.14,0.2754,2023-01,2023Q1,2023
ORD101620,2023-10-31,CUST03183,Vivaan Das,PRD-ELE-011,Smartphone Classic 11,Electronics,Smartphone,North,Delhi,1,52971.96,52971.96,0.0,41447.24,11524.72,UPI,Returning,52971.96,0.2176,2023-10,2023Q4,2023
ORD107175,2023-11-06,CUST02244,Ishaan Bose,PRD-FAS-024,Jeans Max 24,Fashion,Jeans,South,Kerala,1,3384.33,3384.33,0.0,1825.63,1558.7,Credit Card,New,3384.33,0.4606,2023-11,2023Q4,2023
ORD117645,2024-04-01,CUST00430,Navya Rao,PRD-BEA-013,Perfume Elite 13,Beauty,Perfume,North,Haryana,1,867.23,867.23,0.05,452.92,370.95,Cash on Delivery,Returning,823.87,0.4503,2024-04,2024Q2,2024
ORD112278,2023-09-22,CUST03271,Ishaan Gupta,PRD-SPO-021,Dumbbell Set Air 21,Sports,Dumbbell Set,East,West Bengal,1,2013.12,2013.12,0.0,1202.5,810.62,Debit Card,Returning,2013.12,0.4027,2023-09,2023Q3,2023
ORD113579,2023-05-08,CUST03545,Diya Reddy,PRD-ELE-026,Headphones Max 26,Electronics,Headphones,South,Tamil Nadu,2,45182.1,90364.2,0.05,71609.54,14236.45,Cash on Delivery,Returning,85845.99,0.1658,2023-05,2023Q2,2023
ORD105907,2023-04-01,CUST02262,Arjun Das,PRD-BEA-001,Lipstick Lite 1,Beauty,Lipstick,North,Uttar Pradesh,1,1293.88,1293.88,0.0,651.09,642.79,Credit Card,Returning,1293.88,0.4968,2023-04,2023Q2,2023
ORD101706,2024-04-05,CUST00425,Krishna Joshi,PRD-FAS-009,T-Shirt Elite 9,Fashion,T-Shirt,East,Odisha,2,998.54,1997.08,0.2,1122.7,474.96,Cash on Delivery,New,1597.66,0.2973,2024-04,2024Q2,2024
ORD114395,2023-09-14,CUST01704,Navya Kumar,PRD-BOO-018,Textbook Plus 18,Books,Textbook,East,Odisha,2,638.24,1276.48,0.1,928.1,220.73,Net Banking,New,1148.83,0.1921,2023-09,2023Q3,2023
ORD107005,2023-08-22,CUST00219,Ayaan Mehta,PRD-FAS-004,Handbag Elite 4,Fashion,Handbag,East,West Bengal,1,2765.76,2765.76,0.0,1469.6,1296.16,UPI,New,2765.76,0.4686,2023-08,2023Q3,2023
ORD108837,2023-04-13,CUST01652,Vihaan Chopra,PRD-HOM-021,Vacuum Cleaner Max 21,Home & Kitchen,Vacuum Cleaner,West,Maharashtra,1,8874.83,8874.83,0.05,6254.75,2176.34,Credit Card,New,8431.09,0.2581,2023-04,2023Q2,2023
ORD103710,2023-01-04,CUST01312,Aarav Singh,PRD-BEA-007,Perfume Air 7,Beauty,Perfume,East,West Bengal,1,562.23,562.23,0.1,293.33,212.68,UPI,Returning,506.01,0.4203,2023-01,2023Q1,2023
ORD108147,2024-10-09,CUST02784,Saanvi Patel,PRD-SPO-019,Dumbbell Set Elite 19,Sports,Dumbbell Set,North,Punjab,1,3760.01,3760.01,0.25,2314.15,505.86,Credit Card,Returning,2820.01,0.1794,2024-10,2024Q4,2024
ORD113961,2024-02-09,CUST01597,Aadhya Menon,PRD-BEA-017,Perfume Basic 17,Beauty,Perfume,East,Odisha,3,441.03,1323.09,0.25,632.61,359.71,UPI,Returning,992.32,0.3625,2024-02,2024Q1,2024
ORD111377,2024-02-03,CUST01759,Navya Singh,PRD-SPO-023,Dumbbell Set Plus 23,Sports,Dumbbell Set,East,Bihar,1,1750.24,1750.24,0.1,1093.62,481.6,Debit Card,Returning,1575.22,0.3057,2024-02,2024Q1,2024
ORD114439,2024-09-18,CUST02469,Krishna Singh,PRD-ELE-001,Smartwatch Pro 1,Electronics,Smartwatch,West,Goa,1,53393.44,53393.44,0.1,43075.26,4978.84,Cash on Delivery,Returning,48054.1,0.1036,2024-09,2024Q3,2024
ORD117877,2023-10-30,CUST03982,Reyansh Gupta,PRD-BOO-015,Cookbook Pro 15,Books,Cookbook,North,Uttar Pradesh,1,1073.6,1073.6,0.1,731.85,234.39,Credit Card,Returning,966.24,0.2426,2023-10,2023Q4,2023
ORD112208,2024-11-11,CUST02951,Diya Nair,PRD-FAS-010,Jacket Elite 10,Fashion,Jacket,West,Goa,2,4510.27,9020.54,0.0,4954.92,4065.62,Net Banking,Returning,9020.54,0.4507,2024-11,2024Q4,2024
ORD112939,2023-01-17,CUST03657,Diya Das,PRD-BOO-006,Fiction Novel Classic 6,Books,Fiction Novel,West,Gujarat,2,806.64,1613.28,0.0,1075.62,537.66,UPI,New,1613.28,0.3333,2023-01,2023Q1,2023
ORD115576,2023-05-19,CUST01052,Vivaan Singh,PRD-ELE-005,Laptop Elite 5,Electronics,Laptop,East,Odisha,1,9325.27,9325.27,0.0,7505.86,1819.41,Credit Card,Returning,9325.27,0.1951,2023-05,2023Q2,2023
ORD109551,2024-08-24,CUST04049,Aarav Menon,PRD-BOO-008,Textbook Basic 8,Books,Textbook,South,Telangana,1,570.34,570.34,0.0,382.1,188.24,Debit Card,New,570.34,0.33,2024-08,2024Q3,2024
ORD104689,2024-09-27,CUST01339,Vihaan Malhotra,PRD-ELE-022,Smartphone Plus 22,Electronics,Smartphone,South,Kerala,1,16625.66,16625.66,0.05,12906.53,2887.85,Credit Card,Returning,15794.38,0.1828,2024-09,2024Q3,2024
ORD109980,2023-10-04,CUST00967,Anika Gupta,PRD-FAS-002,Sunglasses Elite 2,Fashion,Sunglasses,East,Bihar,1,555.47,555.47,0.05,313.72,213.98,Debit Card,Returning,527.7,0.4055,2023-10,2023Q4,2023
ORD115677,2023-09-17,CUST00024,Aadhya Joshi,PRD-SPO-029,Dumbbell Set Pro 29,Sports,Dumbbell Set,West,Maharashtra,4,3168.82,12675.28,0.1,8073.44,3334.31,Debit Card,New,11407.75,0.2923,2023-09,2023Q3,2023
ORD102777,2024-07-13,CUST00641,Myra Bose,PRD-FAS-028,T-Shirt Basic 28,Fashion,T-Shirt,East,Odisha,1,4389.78,4389.78,0.0,2447.33,1942.45,Credit Card,Returning,4389.78,0.4425,2024-07,2024Q3,2024
ORD106824,2024-01-30,CUST03513,Kiara Verma,PRD-ELE-022,Smartphone Plus 22,Electronics,Smartphone,South,Telangana,4,16290.96,65163.84,0.1,51143.0,7504.46,UPI,Returning,58647.46,0.128,2024-01,2024Q1,2024
ORD104383,2023-12-29,CUST02098,Myra Das,PRD-HOM-029,Cookware Set Max 29,Home & Kitchen,Cookware Set,South,Kerala,1,12752.47,12752.47,0.15,8673.09,2166.51,UPI,New,10839.6,0.1999,2023-12,2023Q4,2023
ORD104564,2023-01-03,CUST03183,Vivaan Das,PRD-BOO-003,Self-Help Book Basic 3,Books,Self-Help Book,North,Delhi,4,715.25,2861.0,0.2,2095.6,193.2,Credit Card,Returning,2288.8,0.0844,2023-01,2023Q1,2023
ORD105263,2024-12-24,CUST02997,Navya Reddy,PRD-FAS-025,Jacket Max 25,Fashion,Jacket,West,Rajasthan,3,4449.73,13349.19,0.15,7058.55,4288.26,UPI,New,11346.81,0.3779,2024-12,2024Q4,2024
ORD114778,2023-01-24,CUST01021,Navya Das,PRD-BEA-010,Perfume Max 10,Beauty,Perfume,South,Tamil Nadu,5,1377.86,6889.3,0.05,3373.8,3171.04,Credit Card,Returning,6544.84,0.4845,2023-01,2023Q1,2023
ORD105186,2023-10-16,CUST04126,Saanvi Verma,PRD-ELE-027,Headphones Classic 27,Electronics,Headphones,North,Uttar Pradesh,2,44329.06,88658.12,0.1,73542.46,6249.85,UPI,New,79792.31,0.0783,2023-10,2023Q4,2023
ORD115080,2023-05-03,CUST02547,Isha Nair,PRD-SPO-018,Cycling Helmet Lite 18,Sports,Cycling Helmet,North,Haryana,1,4501.25,4501.25,0.0,2702.06,1799.19,Credit Card,Returning,4501.25,0.3997,2023-05,2023Q2,2023
ORD104417,2023-10-02,CUST04029,Arjun Joshi,PRD-SPO-005,Cricket Bat Air 5,Sports,Cricket Bat,West,Gujarat,1,558.38,558.38,0.05,344.26,186.2,Credit Card,New,530.46,0.351,2023-10,2023Q4,2023
ORD112861,2023-06-09,CUST03096,Arjun Pillai,PRD-SPO-015,Cricket Bat Classic 15,Sports,Cricket Bat,South,Karnataka,1,6731.82,6731.82,0.0,4266.79,2465.03,Credit Card,New,6731.82,0.3662,2023-06,2023Q2,2023
ORD103377,2023-04-11,CUST00961,Riya Singh,PRD-BEA-002,Lipstick Elite 2,Beauty,Lipstick,South,Tamil Nadu,3,699.71,2099.13,0.05,1095.36,898.81,Credit Card,Returning,1994.17,0.4507,2023-04,2023Q2,2023
ORD101886,2024-03-01,CUST03346,Aditya Mehta,PRD-BOO-019,Comic Book Classic 19,Books,Comic Book,South,Tamil Nadu,1,892.41,892.41,0.0,604.81,287.6,Cash on Delivery,Returning,892.41,0.3223,2024-03,2024Q1,2024
ORD102900,2024-03-10,CUST02701,Navya Bose,PRD-BEA-029,Sunscreen Plus 29,Beauty,Sunscreen,West,Rajasthan,3,2109.3,6327.9,0.0,3294.93,3032.97,UPI,New,6327.9,0.4793,2024-03,2024Q1,2024
ORD105905,2023-04-23,CUST00683,Ananya Verma,PRD-SPO-017,Cricket Bat Lite 17,Sports,Cricket Bat,North,Haryana,1,5086.74,5086.74,0.05,3136.37,1696.03,UPI,Returning,4832.4,0.351,2023-04,2023Q2,2023
ORD115369,2024-07-19,CUST02577,Saanvi Das,PRD-BOO-002,Comic Book Lite 2,Books,Comic Book,West,Maharashtra,3,1006.82,3020.46,0.05,2019.45,849.99,Credit Card,Returning,2869.44,0.2962,2024-07,2024Q3,2024
ORD110587,2024-01-15,CUST02170,Ayaan Nair,PRD-BEA-001,Lipstick Lite 1,Beauty,Lipstick,West,Goa,2,1338.1,2676.2,0.1,1373.76,1034.82,Cash on Delivery,Returning,2408.58,0.4296,2024-01,2024Q1,2024
ORD105670,2024-01-29,CUST02818,Vivaan Das,PRD-FAS-021,Sunglasses Elite 21,Fashion,Sunglasses,West,Rajasthan,2,1982.25,3964.5,0.0,2089.9,1874.6,Debit Card,Returning,3964.5,0.4728,2024-01,2024Q1,2024
ORD109373,2023-08-08,CUST04175,Krishna Reddy,PRD-FAS-013,Sneakers Classic 13,Fashion,Sneakers,North,Uttar Pradesh,1,4479.39,4479.39,0.0,2580.52,1898.87,Credit Card,Returning,4479.39,0.4239,2023-08,2023Q3,2023
ORD111022,2024-10-15,CUST01342,Isha Rao,PRD-ELE-002,Laptop Elite 2,Electronics,Laptop,West,Maharashtra,1,32838.94,32838.94,0.0,26975.41,5863.53,UPI,Returning,32838.94,0.1786,2024-10,2024Q4,2024
ORD105412,2023-11-26,CUST02131,Anika Rao,PRD-BEA-017,Perfume Basic 17,Beauty,Perfume,South,Tamil Nadu,2,479.26,958.52,0.05,456.32,454.27,Net Banking,Returning,910.59,0.4989,2023-11,2023Q4,2023
ORD103187,2024-06-15,CUST00433,Aditya Gupta,PRD-SPO-028,Cycling Helmet Pro 28,Sports,Cycling Helmet,North,Punjab,1,3031.54,3031.54,0.1,1854.08,874.31,Credit Card,New,2728.39,0.3204,2024-06,2024Q2,2024
ORD106094,2023-04-14,CUST02754,Reyansh Agarwal,PRD-FAS-012,T-Shirt Classic 12,Fashion,T-Shirt,South,Tamil Nadu,1,3498.53,3498.53,0.15,1923.57,1050.18,UPI,New,2973.75,0.3532,2023-04,2023Q2,2023
ORD108339,2024-02-25,CUST01441,Ayaan Menon,PRD-SPO-019,Dumbbell Set Elite 19,Sports,Dumbbell Set,South,Telangana,1,3644.5,3644.5,0.1,2220.87,1059.18,UPI,New,3280.05,0.3229,2024-02,2024Q1,2024
ORD104432,2024-02-17,CUST02203,Ayaan Das,PRD-BOO-017,Self-Help Book Classic 17,Books,Self-Help Book,North,Haryana,2,625.59,1251.18,0.25,890.4,47.98,UPI,New,938.38,0.0511,2024-02,2024Q1,2024
ORD112486,2024-02-12,CUST00176,Saanvi Menon,PRD-BOO-026,Textbook Elite 26,Books,Textbook,West,Goa,4,967.43,3869.72,0.15,2794.48,494.78,Net Banking,Returning,3289.26,0.1504,2024-02,2024Q1,2024
ORD105292,2023-01-25,CUST01783,Vihaan Malhotra,PRD-BEA-029,Sunscreen Plus 29,Beauty,Sunscreen,North,Punjab,3,2337.18,7011.54,0.05,3573.18,3087.78,Credit Card,Returning,6660.96,0.4636,2023-01,2023Q1,2023
ORD114313,2023-08-26,CUST03501,Kiara Pillai,PRD-ELE-004,Smartwatch Pro 4,Electronics,Smartwatch,East,West Bengal,1,34924.65,34924.65,0.1,29278.45,2153.74,Net Banking,Returning,31432.18,0.0685,2023-08,2023Q3,2023
ORD115483,2023-07-14,CUST00296,Myra Das,PRD-BOO-024,Self-Help Book Lite 24,Books,Self-Help Book,West,Maharashtra,1,794.0,794.0,0.1,551.73,162.87,Debit Card,New,714.6,0.2279,2023-07,2023Q3,2023
ORD100219,2024-12-28,CUST02088,Ayaan Reddy,PRD-BOO-003,Self-Help Book Basic 3,Books,Self-Help Book,East,Jharkhand,2,632.57,1265.14,0.05,887.4,314.48,Net Banking,Returning,1201.88,0.2617,2024-12,2024Q4,2024
ORD111358,2024-07-19,CUST01836,Isha Gupta,PRD-ELE-024,Headphones Pro 24,Electronics,Headphones,North,Uttar Pradesh,1,3657.78,3657.78,0.0,2988.64,669.14,Net Banking,New,3657.78,0.1829,2024-07,2024Q3,2024
ORD101600,2023-09-02,CUST02550,Aditya Joshi,PRD-BOO-012,Textbook Elite 12,Books,Textbook,West,Goa,5,340.16,1700.8,0.15,1201.8,243.88,UPI,Returning,1445.68,0.1687,2023-09,2023Q3,2023
ORD113539,2024-06-11,CUST03739,Vivaan Menon,PRD-SPO-024,Cycling Helmet Air 24,Sports,Cycling Helmet,West,Rajasthan,1,3722.79,3722.79,0.05,2345.44,1191.21,Debit Card,Returning,3536.65,0.3368,2024-06,2024Q2,2024
ORD112915,2024-04-29,CUST03899,Anika Das,PRD-ELE-014,Tablet Classic 14,Electronics,Tablet,West,Rajasthan,3,31677.94,95033.82,0.0,78845.07,16188.75,UPI,New,95033.82,0.1703,2024-04,2024Q2,2024
ORD114930,2023-01-13,CUST00641,Myra Bose,PRD-FAS-015,T-Shirt Classic 15,Fashion,T-Shirt,West,Rajasthan,1,3705.46,3705.46,0.1,2047.24,1287.67,UPI,Returning,3334.91,0.3861,2023-01,2023Q1,2023
ORD108432,2023-06-04,CUST02692,Aadhya Das,PRD-FAS-026,Jacket Classic 26,Fashion,Jacket,South,Kerala,4,2197.31,8789.24,0.3,4733.32,1419.15,Unknown,Returning,6152.47,0.2307,2023-06,2023Q2,2023
ORD105344,2024-12-17,CUST03577,Navya Bose,PRD-FAS-011,Handbag Elite 11,Fashion,Handbag,South,Tamil Nadu,3,2002.03,6006.09,0.1,3313.83,2091.65,Debit Card,Returning,5405.48,0.3869,2024-12,2024Q4,2024
ORD111683,2023-01-09,CUST02456,Vihaan Verma,PRD-HOM-013,Air Purifier Plus 13,Home & Kitchen,Air Purifier,West,Maharashtra,1,6825.29,6825.29,0.0,4574.23,2251.06,Debit Card,New,6825.29,0.3298,2023-01,2023Q1,2023
ORD115331,2023-01-21,CUST02339,Ayaan Malhotra,PRD-HOM-029,Cookware Set Max 29,Home & Kitchen,Cookware Set,West,Rajasthan,1,13250.67,13250.67,0.3,9211.17,64.3,UPI,Returning,9275.47,0.0069,2023-01,2023Q1,2023
ORD101467,2024-04-02,CUST01892,Kiara Verma,PRD-HOM-005,Air Purifier Lite 5,Home & Kitchen,Air Purifier,West,Goa,2,13477.76,26955.52,0.15,18013.54,4898.65,UPI,New,22912.19,0.2138,2024-04,2024Q2,2024
ORD113422,2024-06-21,CUST02355,Vihaan Joshi,PRD-SPO-013,Cricket Bat Max 13,Sports,Cricket Bat,South,Kerala,3,3931.88,11795.64,0.2,7319.85,2116.66,UPI,Returning,9436.51,0.2243,2024-06,2024Q2,2024
ORD105703,2023-12-01,CUST01794,Ayaan Reddy,PRD-FAS-003,Jeans Max 3,Fashion,Jeans,North,Uttar Pradesh,3,637.38,1912.14,0.0,1022.73,889.41,Cash on Delivery,New,1912.14,0.4651,2023-12,2023Q4,2023
ORD117319,2023-07-10,CUST02023,Krishna Reddy,PRD-BOO-006,Fiction Novel Classic 6,Books,Fiction Novel,West,Rajasthan,5,723.07,3615.35,0.05,2502.4,932.18,Credit Card,New,3434.58,0.2714,2023-07,2023Q3,2023
ORD112517,2023-06-02,CUST00228,Myra Singh,PRD-HOM-026,Cookware Set Basic 26,Home & Kitchen,Cookware Set,North,Haryana,4,5343.31,21373.24,0.0,15134.28,6238.96,UPI,New,21373.24,0.2919,2023-06,2023Q2,2023
ORD110145,2023-01-17,CUST01389,Kiara Malhotra,PRD-ELE-025,Headphones Air 25,Electronics,Headphones,South,Kerala,1,24831.66,24831.66,0.05,19583.92,4006.16,Credit Card,New,23590.08,0.1698,2023-01,2023Q1,2023
ORD114723,2023-01-03,CUST02239,Saanvi Chopra,PRD-ELE-023,Tablet Basic 23,Electronics,Tablet,South,Telangana,1,55847.35,55847.35,0.25,46578.56,-4693.05,Cash on Delivery,New,41885.51,-0.112,2023-01,2023Q1,2023
ORD115158,2023-02-08,CUST02705,Ananya Patel,PRD-SPO-014,Running Shoes Basic 14,Sports,Running Shoes,North,Haryana,2,2555.44,5110.88,0.1,3094.5,1505.29,UPI,New,4599.79,0.3273,2023-02,2023Q1,2023
ORD101576,2024-03-18,CUST00764,Sai Kapoor,PRD-BEA-012,Perfume Basic 12,Beauty,Perfume,West,Goa,1,824.7,824.7,0.15,396.55,304.45,Credit Card,Returning,701.0,0.4343,2024-03,2024Q1,2024
ORD107688,2023-05-10,CUST01044,Vivaan Sharma,PRD-BEA-004,Sunscreen Max 4,Beauty,Sunscreen,South,Karnataka,2,2207.33,4414.66,0.2,2162.82,1368.91,Credit Card,New,3531.73,0.3876,2023-05,2023Q2,2023
ORD112420,2023-12-06,CUST02039,Isha Mehta,PRD-FAS-011,Handbag Elite 11,Fashion,Handbag,South,Kerala,4,2071.8,8287.2,0.1,4420.6,3037.88,UPI,New,7458.48,0.4073,2023-12,2023Q4,2023
ORD114481,2024-01-27,CUST02104,Navya Joshi,PRD-BEA-003,Sunscreen Air 3,Beauty,Sunscreen,West,Maharashtra,1,1794.04,1794.04,0.15,875.42,649.51,Debit Card,Returning,1524.93,0.4259,2024-01,2024Q1,2024
ORD112639,2024-09-05,CUST00134,Myra Bose,PRD-BEA-002,Lipstick Elite 2,Beauty,Lipstick,East,West Bengal,4,743.12,2972.48,0.25,1467.48,761.88,UPI,Returning,2229.36,0.3417,2024-09,2024Q3,2024
ORD102983,2023-06-11,CUST00409,Sai Singh,PRD-SPO-020,Dumbbell Set Air 20,Sports,Dumbbell Set,West,Goa,3,3591.65,10774.95,0.15,6386.85,2771.86,Debit Card,Returning,9158.71,0.3026,2023-06,2023Q2,2023
ORD101940,2023-01-08,CUST02549,Unknown,PRD-FAS-001,T-Shirt Plus 1,Fashion,T-Shirt,South,Karnataka,1,4194.92,4194.92,0.0,2318.76,1876.16,Credit Card,Returning,4194.92,0.4472,2023-01,2023Q1,2023
ORD100360,2023-06-30,CUST02191,Ishaan Malhotra,PRD-ELE-008,Tablet Air 8,Electronics,Tablet,East,Odisha,1,59246.61,59246.61,0.1,49280.76,4041.19,UPI,Returning,53321.95,0.0758,2023-06,2023Q2,2023
ORD112296,2024-07-24,CUST03862,Riya Gupta,PRD-BOO-021,Comic Book Pro 21,Books,Comic Book,South,Unknown,1,559.47,559.47,0.0,393.45,166.02,UPI,Returning,559.47,0.2967,2024-07,2024Q3,2024
ORD101570,2024-06-06,CUST03073,Isha Chopra,PRD-BOO-017,Self-Help Book Classic 17,Books,Self-Help Book,South,Karnataka,3,570.79,1712.37,0.1,1205.64,335.49,Cash on Delivery,Returning,1541.13,0.2177,2024-06,2024Q2,2024
ORD108636,2024-11-03,CUST02481,Vivaan Verma,PRD-BEA-015,Face Cream Air 15,Beauty,Face Cream,West,Goa,1,754.42,754.42,0.0,372.94,381.48,Credit Card,New,754.42,0.5057,2024-11,2024Q4,2024
ORD108111,2024-12-01,CUST01593,Ishaan Singh,PRD-FAS-021,Sunglasses Elite 21,Fashion,Sunglasses,West,Rajasthan,2,2134.96,4269.92,0.0,2451.06,751.38,Debit Card,Returning,4269.92,0.176,2024-12,2024Q4,2024
ORD107936,2024-10-31,CUST02735,Isha Joshi,PRD-BEA-019,Lipstick Elite 19,Beauty,Lipstick,South,Tamil Nadu,2,1358.02,2716.04,0.05,1341.98,1238.26,Debit Card,Returning,2580.24,0.4799,2024-10,2024Q4,2024
ORD109091,2024-05-14,CUST01312,Aarav Singh,PRD-ELE-008,Tablet Air 8,Electronics,Tablet,South,Kerala,5,52834.5,264172.5,0.15,211075.15,13471.47,UPI,Returning,224546.62,0.06,2024-05,2024Q2,2024
ORD106349,2024-01-30,CUST02538,Aadhya Patel,PRD-HOM-006,Vacuum Cleaner Classic 6,Home & Kitchen,Vacuum Cleaner,East,Odisha,3,5119.2,15357.6,0.1,9982.5,3839.34,UPI,New,13821.84,0.2778,2024-01,2024Q1,2024
ORD100884,2024-11-17,CUST03195,Riya Mehta,PRD-FAS-014,Jeans Lite 14,Fashion,Jeans,North,Uttar Pradesh,1,2550.48,2550.48,0.0,1417.43,1133.05,Debit Card,Returning,2550.48,0.4442,2024-11,2024Q4,2024
ORD103348,2024-01-01,CUST00455,Ishaan Menon,PRD-ELE-029,Headphones Elite 29,Electronics,Headphones,West,Rajasthan,3,16575.07,49725.21,0.0,39259.92,10465.29,UPI,Returning,49725.21,0.2105,2024-01,2024Q1,2024
ORD109492,2023-09-19,CUST02212,Saanvi Verma,PRD-BEA-008,Lipstick Basic 8,Beauty,Lipstick,North,Delhi,1,169.09,169.09,0.0,82.63,86.46,Credit Card,Returning,169.09,0.5113,2023-09,2023Q3,2023
ORD113703,2024-10-07,CUST02632,Vihaan Sharma,PRD-HOM-023,Air Purifier Air 23,Home & Kitchen,Air Purifier,West,Gujarat,1,4785.38,4785.38,0.05,3359.28,1186.83,Credit Card,Returning,4546.11,0.2611,2024-10,2024Q4,2024
ORD114128,2024-11-14,CUST03193,Sai Malhotra,PRD-FAS-009,T-Shirt Elite 9,Fashion,T-Shirt,West,Gujarat,2,951.45,1902.9,0.1,1056.14,656.47,Debit Card,Returning,1712.61,0.3833,2024-11,2024Q4,2024
ORD107701,2023-10-21,CUST01084,Saanvi Agarwal,PRD-BEA-012,Perfume Basic 12,Beauty,Perfume,North,Uttar Pradesh,1,764.74,764.74,0.0,390.72,374.02,UPI,New,764.74,0.4891,2023-10,2023Q4,2023
